shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
25730,0,0,-18,93,2,0,386,9,0,0,3,1211,1,2,1.0
25731,0,0,-12,267,2,0,245,26,1,0,2,1211,1,2,0.0
25732,0,0,-119,229,2,0,130,25,1,3,2,1211,1,2,0.0
25733,2,1,0,0,3,0,612,0,0,0,1,1211,1,2,1.0
25734,2,1,0,0,3,0,357,0,0,0,1,1211,1,2,1.0
25736,5,0,-31,76,4,0,219,8,0,0,3,1211,1,2,1.0
25737,0,0,162,0,4,0,161,16,0,2,0,1211,1,2,0.0
25738,2,1,0,0,1,0,590,0,0,0,1,1213,0,5,0.0
25739,1,1,0,0,2,0,396,0,0,0,1,1213,0,5,1.0
25741,0,0,12,259,2,0,12,25,1,0,2,1213,0,5,0.0
25742,0,0,-173,-14,3,0,562,17,0,4,0,1213,0,5,1.0
25743,0,0,93,-18,3,0,166,9,0,2,0,1213,0,5,0.0
25744,0,0,100,196,3,0,131,22,0,1,0,1213,0,5,0.0
25745,12,2,0,0,3,0,85,0,0,0,1,1213,0,5,1.0
25746,12,2,0,0,4,0,379,0,0,0,1,1213,0,5,1.0
25747,2,1,0,0,4,0,326,0,0,0,1,1213,0,5,1.0
25748,5,0,63,48,4,0,66,7,0,0,3,1213,0,5,0.0
25749,0,0,-164,72,1,0,692,17,0,4,0,1214,1,31,1.0
25750,0,0,-48,201,1,0,654,20,0,0,0,1214,1,31,0.0
25751,0,0,-119,21,1,0,595,12,0,4,0,1214,1,31,0.0
25752,2,1,0,0,1,0,481,0,0,0,1,1214,1,31,0.0
25753,0,0,8,55,1,0,192,5,0,0,3,1214,1,31,0.0
25754,8,2,0,0,1,0,188,0,0,0,1,1214,1,31,1.0
25755,0,0,78,38,1,0,37,8,0,2,3,1214,1,31,0.0
25756,0,0,-134,89,2,0,196,16,0,4,0,1214,1,31,0.0
25757,5,0,93,61,2,0,145,11,0,2,0,1214,1,31,1.0
25758,5,0,93,16,2,0,0,9,0,2,0,1214,1,31,1.0
25760,0,0,-113,162,3,0,567,19,0,3,0,1214,1,31,1.0
25762,0,0,108,233,3,0,277,25,1,1,2,1214,1,31,0.0
25763,0,0,20,244,3,0,40,24,1,0,2,1214,1,31,1.0
25764,0,0,149,194,3,0,8,24,1,1,2,1214,1,31,0.0
25765,0,0,-51,-3,3,0,0,5,0,0,3,1214,1,31,0.0
25766,2,1,0,0,4,0,675,0,0,0,1,1214,1,31,0.0
25767,0,0,-91,-16,4,0,167,9,0,4,0,1214,1,31,0.0
25768,0,0,158,-27,4,0,84,16,0,2,0,1214,1,31,1.0
25770,8,2,0,0,4,0,18,0,0,0,1,1214,1,31,1.0
25771,0,0,100,-16,1,0,653,10,0,2,0,1216,1,14,0.0
25772,5,0,1,66,1,0,591,6,0,0,3,1216,1,14,1.0
25773,5,0,78,0,1,0,473,7,0,0,3,1216,1,14,1.0
25775,2,1,0,0,1,0,42,0,0,0,1,1216,1,14,0.0
25776,5,0,-91,16,1,0,12,9,0,4,0,1216,1,14,1.0
25777,0,0,186,115,2,0,612,21,0,2,0,1216,1,14,0.0
25778,8,2,0,0,2,0,231,0,0,0,1,1216,1,14,1.0
25780,0,0,115,139,3,0,674,18,0,1,0,1216,1,14,1.0
25782,0,0,78,132,3,0,56,15,0,2,3,1216,1,14,0.0
25783,0,0,5,89,4,0,419,8,0,0,3,1216,1,14,0.0
25785,0,0,8,250,4,0,198,25,1,0,2,1216,1,14,1.0
25786,0,0,-164,209,4,0,134,26,1,3,2,1216,1,14,0.0
25787,1,1,0,0,4,0,109,0,0,0,1,1216,1,14,0.0
25788,0,0,78,121,1,0,703,14,0,2,3,1218,1,21,1.0
25789,0,0,-12,261,1,0,552,26,1,0,2,1218,1,21,1.0
25791,0,0,14,83,2,0,648,8,0,0,3,1218,1,21,0.0
25792,0,0,-85,205,2,0,535,22,0,3,0,1218,1,21,0.0
25793,0,0,149,0,2,0,236,14,0,2,0,1218,1,21,0.0
25794,0,0,14,89,2,0,29,9,0,0,3,1218,1,21,0.0
25795,0,0,100,250,2,0,5,26,1,1,2,1218,1,21,0.0
25797,5,0,-27,76,4,0,306,8,0,0,3,1218,1,21,1.0
25798,0,0,-6,166,4,0,129,16,0,0,0,1218,1,21,1.0
25799,0,0,130,229,4,0,35,26,1,1,2,1218,1,21,0.0
25800,2,1,0,0,1,0,541,0,0,0,1,1219,0,9,1.0
25801,8,2,0,0,1,0,394,0,0,0,1,1219,0,9,1.0
25802,1,1,0,0,2,0,569,0,0,0,1,1219,0,9,0.0
25803,0,0,46,203,2,0,443,20,0,0,0,1219,0,9,1.0
25804,0,0,96,51,2,0,405,10,0,2,0,1219,0,9,0.0
25805,5,0,-31,40,2,0,7,5,0,0,3,1219,0,9,1.0
25806,0,0,-31,259,3,0,670,26,1,0,2,1219,0,9,0.0
25807,18,4,-31,33,3,0,581,4,0,0,3,1219,0,9,1.0
25808,11,2,0,0,3,0,554,0,0,0,1,1219,0,9,1.0
25809,0,0,59,276,3,0,365,28,1,0,2,1219,0,9,1.0
25810,0,0,-89,145,4,0,547,17,0,3,0,1219,0,9,1.0
25811,8,2,0,0,4,0,187,0,0,0,1,1219,0,9,1.0
25812,2,1,0,0,1,0,701,0,0,0,1,1222,0,8,1.0
25813,2,1,0,0,1,0,521,0,0,0,1,1222,0,8,1.0
25814,0,0,242,-3,1,0,407,24,1,2,4,1222,0,8,1.0
25815,0,0,29,59,1,0,252,6,0,0,3,1222,0,8,0.0
25817,1,1,16,16,1,0,179,2,0,0,1,1222,0,8,0.0
25818,1,1,0,0,1,0,21,0,0,0,1,1222,0,8,1.0
25819,0,0,29,31,2,0,660,4,0,0,3,1222,0,8,0.0
25820,8,2,0,0,2,0,606,0,0,0,1,1222,0,8,1.0
25821,0,0,29,59,2,0,246,6,0,0,3,1222,0,8,1.0
25822,0,0,35,25,2,0,213,4,0,0,3,1222,0,8,0.0
25823,0,0,162,-10,2,0,112,16,0,2,0,1222,0,8,0.0
25824,0,0,138,212,2,0,27,25,1,1,2,1222,0,8,0.0
25825,2,1,0,0,3,0,582,0,0,0,1,1222,0,8,1.0
25826,1,1,0,0,3,0,534,0,0,0,1,1222,0,8,1.0
25827,8,2,0,0,3,0,432,0,0,0,1,1222,0,8,1.0
25828,0,0,108,224,3,0,347,24,1,1,2,1222,0,8,0.0
25829,0,0,8,259,3,0,251,25,1,0,2,1222,0,8,0.0
25830,0,0,-42,124,4,0,443,13,0,0,3,1222,0,8,0.0
25831,0,0,20,66,1,0,626,6,0,0,3,1225,1,3,1.0
25832,2,1,0,0,1,0,362,0,0,0,1,1225,1,3,1.0
25833,2,1,0,0,1,0,338,0,0,0,1,1225,1,3,1.0
25834,0,0,108,171,1,0,67,20,0,1,0,1225,1,3,1.0
25835,0,0,93,27,2,0,637,9,0,2,0,1225,1,3,0.0
25836,2,1,0,0,2,0,510,0,0,0,1,1225,1,3,1.0
25837,2,1,0,0,2,0,315,0,0,0,1,1225,1,3,1.0
25838,0,0,-27,89,2,0,299,9,0,0,3,1225,1,3,0.0
25839,2,1,0,0,2,0,268,0,0,0,1,1225,1,3,1.0
25840,0,0,115,239,2,0,144,26,1,1,2,1225,1,3,0.0
25841,0,0,-63,261,3,0,675,26,1,0,2,1225,1,3,1.0
25842,0,0,63,261,3,0,616,26,1,0,2,1225,1,3,1.0
25843,5,0,-42,100,3,0,255,10,0,0,3,1225,1,3,1.0
25844,0,0,70,27,3,0,233,7,0,0,3,1225,1,3,0.0
25845,5,0,-134,-16,3,0,36,13,0,4,0,1225,1,3,1.0
25846,0,0,-27,278,3,0,3,27,1,0,2,1225,1,3,0.0
25848,0,0,100,188,4,0,384,21,0,1,0,1225,1,3,0.0
25849,8,2,0,0,4,0,377,0,0,0,1,1225,1,3,1.0
25851,0,0,-70,0,4,0,312,7,0,0,3,1225,1,3,1.0
25853,0,0,164,-10,4,0,153,16,0,2,0,1225,1,3,0.0
25854,8,2,0,0,4,0,28,0,0,0,1,1225,1,3,1.0
25855,2,1,0,0,1,0,522,0,0,0,1,1226,0,4,1.0
25857,0,0,29,70,1,0,398,7,0,0,3,1226,0,4,0.0
25858,0,0,190,166,1,0,393,25,1,1,2,1226,0,4,0.0
25859,2,1,0,0,1,0,312,0,0,0,1,1226,0,4,0.0
25860,0,0,147,128,1,0,196,19,0,1,0,1226,0,4,1.0
25861,0,0,162,93,1,0,85,18,0,2,0,1226,0,4,0.0
25862,0,0,102,104,2,0,608,14,0,2,0,1226,0,4,0.0
25863,2,1,0,0,2,0,252,0,0,0,1,1226,0,4,1.0
25864,0,0,-66,42,2,0,185,7,0,0,3,1226,0,4,1.0
25865,0,0,-115,218,2,0,75,24,1,3,2,1226,0,4,0.0
25870,18,4,93,-1,3,0,3,9,0,2,0,1226,0,4,0.0
25871,0,0,-6,70,4,0,662,7,0,0,3,1226,0,4,0.0
25872,0,0,-130,70,4,0,399,14,0,4,0,1226,0,4,1.0
25873,0,0,169,48,4,0,365,17,0,2,0,1226,0,4,0.0
25874,1,1,0,0,4,0,276,0,0,0,1,1226,0,4,1.0
25875,0,0,-134,23,1,0,672,13,0,4,0,1229,0,25,0.0
25876,8,2,-3,-23,1,0,667,2,0,0,1,1229,0,25,1.0
25879,0,0,-33,1,1,0,77,3,0,0,1,1229,0,25,0.0
25880,0,0,25,93,1,0,1,9,0,0,3,1229,0,25,0.0
25881,0,0,-166,76,3,0,83,18,0,4,0,1229,0,25,0.0
25882,0,0,-25,33,3,0,30,4,0,0,3,1229,0,25,0.0
25883,0,0,119,5,4,0,706,11,0,2,0,1229,0,25,0.0
25884,5,0,-129,67,4,0,378,14,0,4,0,1229,0,25,0.0
25885,0,0,123,-1,1,0,664,12,0,2,0,1230,0,17,1.0
25886,0,0,-83,109,1,0,599,13,0,4,0,1230,0,17,0.0
25887,12,2,0,0,1,0,345,0,0,0,1,1230,0,17,1.0
25888,0,0,-216,160,1,0,247,26,1,3,2,1230,0,17,0.0
25889,0,0,98,190,1,0,177,21,0,1,0,1230,0,17,0.0
25891,0,0,132,100,2,0,548,16,0,1,0,1230,0,17,1.0
25892,0,0,-100,12,3,0,583,10,0,4,0,1230,0,17,1.0
25893,0,0,123,130,3,0,553,17,0,1,0,1230,0,17,0.0
25894,1,1,0,0,3,0,528,0,0,0,1,1230,0,17,0.0
25895,12,2,0,0,3,0,450,0,0,0,1,1230,0,17,1.0
25896,0,0,-149,57,3,0,415,15,0,4,0,1230,0,17,1.0
25897,0,0,179,5,3,0,355,17,0,2,0,1230,0,17,0.0
25900,0,0,-109,154,4,0,646,18,0,3,0,1230,0,17,0.0
25901,1,1,0,0,4,0,534,0,0,0,1,1230,0,17,0.0
25902,0,0,147,-1,4,0,454,14,0,2,0,1230,0,17,1.0
25903,1,1,0,0,4,0,431,0,0,0,1,1230,0,17,0.0
25904,0,0,123,27,4,0,394,12,0,2,0,1230,0,17,1.0
25905,0,0,188,33,4,0,349,19,0,2,0,1230,0,17,1.0
25908,0,0,149,-23,1,0,435,15,0,2,0,1232,0,20,0.0
25909,0,0,-126,145,1,0,300,19,0,3,0,1232,0,20,0.0
25910,0,0,177,27,1,0,270,17,0,2,0,1232,0,20,0.0
25911,0,0,149,0,1,0,235,14,0,2,0,1232,0,20,0.0
25912,0,0,5,51,2,0,353,5,0,0,3,1232,0,20,0.0
25913,5,0,12,85,2,0,320,8,0,0,3,1232,0,20,1.0
25914,0,0,104,55,2,0,248,11,0,2,0,1232,0,20,0.0
25916,0,0,205,136,2,0,34,24,1,1,2,1232,0,20,0.0
25917,0,0,-164,-36,3,0,691,16,0,4,0,1232,0,20,0.0
25918,0,0,-171,106,3,0,654,20,0,4,0,1232,0,20,0.0
25919,1,1,0,0,3,0,487,0,0,0,1,1232,0,20,1.0
25920,0,0,-158,209,3,0,221,26,1,3,2,1232,0,20,0.0
25921,1,1,0,0,3,0,87,0,0,0,1,1232,0,20,1.0
25922,2,1,0,0,3,0,16,0,0,0,1,1232,0,20,0.0
25923,13,3,0,0,3,0,15,0,0,0,1,1232,0,20,0.0
25924,2,1,0,0,3,0,0,0,0,0,1,1232,0,20,1.0
25925,1,1,0,0,4,0,549,0,0,0,1,1232,0,20,1.0
25926,0,0,171,181,4,0,509,24,1,1,2,1232,0,20,0.0
25927,0,0,27,199,4,0,305,20,0,0,0,1232,0,20,0.0
25928,0,0,-194,209,4,0,237,28,1,3,2,1232,0,20,1.0
25929,2,1,0,0,1,0,568,0,0,0,1,1233,0,21,0.0
25930,0,0,-139,12,1,0,474,13,0,4,0,1233,0,21,0.0
25931,12,2,0,0,1,0,443,0,0,0,1,1233,0,21,1.0
25933,5,0,63,5,1,0,189,6,0,0,3,1233,0,21,0.0
25934,2,1,0,0,1,0,153,0,0,0,1,1233,0,21,1.0
25935,0,0,-175,145,1,0,94,22,0,3,0,1233,0,21,0.0
25936,0,0,33,96,1,0,22,10,0,0,3,1233,0,21,0.0
25937,0,0,143,12,1,0,0,14,0,2,0,1233,0,21,0.0
25938,0,0,-8,134,2,0,661,13,0,0,3,1233,0,21,0.0
25940,1,1,0,0,2,0,503,0,0,0,1,1233,0,21,0.0
25941,0,0,128,130,2,0,209,18,0,1,0,1233,0,21,1.0
25942,0,0,-117,186,2,0,49,21,0,3,0,1233,0,21,0.0
25943,0,0,5,196,3,0,680,19,0,0,0,1233,0,21,1.0
25944,0,0,115,16,3,0,600,11,0,2,0,1233,0,21,0.0
25945,0,0,33,145,3,0,475,14,0,0,0,1233,0,21,0.0
25947,12,2,0,0,3,0,394,0,0,0,1,1233,0,21,1.0
25948,0,0,-160,12,3,0,182,16,0,4,0,1233,0,21,1.0
25949,2,1,0,0,4,0,699,0,0,0,1,1233,0,21,1.0
25950,0,0,5,192,4,0,590,19,0,0,0,1233,0,21,0.0
25952,5,0,33,68,4,0,123,7,0,0,3,1233,0,21,0.0
25953,0,0,-104,145,4,0,78,17,0,3,0,1233,0,21,1.0
25954,2,1,0,0,1,0,544,0,0,0,1,1235,1,8,1.0
25955,8,2,0,0,1,0,435,0,0,0,1,1235,1,8,1.0
25956,0,0,100,239,1,0,170,25,1,1,2,1235,1,8,0.0
25957,0,0,-158,55,1,0,100,16,0,4,0,1235,1,8,0.0
25958,8,2,0,0,1,0,96,0,0,0,1,1235,1,8,1.0
25960,0,0,100,233,1,0,51,25,1,1,2,1235,1,8,1.0
25962,0,0,-119,0,2,0,688,11,0,4,0,1235,1,8,0.0
25963,0,0,-106,61,2,0,624,12,0,4,0,1235,1,8,0.0
25965,2,1,0,0,3,0,407,0,0,0,1,1235,1,8,0.0
25966,0,0,115,139,3,0,304,18,0,1,0,1235,1,8,0.0
25967,0,0,-171,209,3,0,250,27,1,3,2,1235,1,8,0.0
25968,11,2,0,0,3,0,179,0,0,0,1,1235,1,8,1.0
25970,8,2,0,0,1,0,708,0,0,0,1,1237,1,1,1.0
25971,2,1,0,0,1,0,563,0,0,0,1,1237,1,1,1.0
25972,0,0,-70,162,2,0,677,17,0,3,0,1237,1,1,1.0
25973,0,0,130,83,2,0,627,15,0,2,0,1237,1,1,0.0
25974,2,1,0,0,2,0,507,0,0,0,1,1237,1,1,1.0
25975,0,0,143,115,2,0,454,18,0,1,0,1237,1,1,1.0
25976,5,0,-27,100,2,0,277,10,0,0,3,1237,1,1,1.0
25977,0,0,-119,27,2,0,242,12,0,4,0,1237,1,1,0.0
25978,0,0,-113,222,2,0,209,24,1,3,2,1237,1,1,1.0
25979,0,0,-149,143,2,0,121,20,0,3,0,1237,1,1,0.0
25981,1,1,0,0,3,0,558,0,0,0,1,1237,1,1,1.0
25982,2,1,0,0,3,0,444,0,0,0,1,1237,1,1,1.0
25983,0,0,-113,229,3,0,196,25,1,3,2,1237,1,1,0.0
25984,1,1,0,0,4,0,438,0,0,0,1,1237,1,1,0.0
25985,0,0,74,145,1,0,610,16,0,1,0,1239,0,3,1.0
25987,0,0,-126,149,1,0,424,19,0,3,0,1239,0,3,0.0
25988,0,0,-147,-8,1,0,384,14,0,4,0,1239,0,3,1.0
25989,0,0,154,3,1,0,117,15,0,2,0,1239,0,3,0.0
25990,2,1,0,0,1,0,85,0,0,0,1,1239,0,3,1.0
25991,0,0,-18,242,1,0,36,24,1,0,2,1239,0,3,0.0
25993,0,0,74,53,1,0,0,9,0,2,3,1239,0,3,0.0
25994,0,0,-169,121,2,0,641,20,0,4,0,1239,0,3,0.0
25995,13,3,0,0,2,0,323,0,0,0,1,1239,0,3,1.0
25996,0,0,-162,3,2,0,274,16,0,4,0,1239,0,3,1.0
25997,2,1,0,0,2,0,146,0,0,0,1,1239,0,3,1.0
25999,2,1,0,0,3,0,42,0,0,0,1,1239,0,3,0.0
26001,2,1,0,0,4,0,97,0,0,0,1,1239,0,3,1.0
26002,0,0,81,89,4,0,27,12,0,2,0,1239,0,3,0.0
26003,13,3,0,0,4,0,25,0,0,0,1,1239,0,3,0.0
26004,0,0,-81,89,1,0,637,12,0,4,0,1242,0,31,1.0
26005,12,2,-1,-3,1,0,615,0,0,0,1,1242,0,31,1.0
26007,5,0,33,12,1,0,257,3,0,0,1,1242,0,31,1.0
26008,0,0,-23,173,1,0,210,17,0,0,0,1242,0,31,0.0
26010,1,1,149,-3,1,0,44,14,0,2,0,1242,0,31,0.0
26011,0,0,-1,134,1,0,38,13,0,0,3,1242,0,31,1.0
26012,0,0,-23,106,2,0,373,10,0,0,3,1242,0,31,1.0
26013,12,2,-1,-3,2,0,166,0,0,0,1,1242,0,31,1.0
26014,0,0,-8,33,3,0,608,3,0,0,1,1242,0,31,0.0
26015,0,0,-14,68,3,0,575,6,0,0,3,1242,0,31,0.0
26017,12,2,-1,5,3,0,373,0,0,0,1,1242,0,31,1.0
26018,12,2,5,1,3,0,200,0,0,0,1,1242,0,31,1.0
26019,0,0,-74,162,3,0,87,17,0,3,0,1242,0,31,0.0
26020,1,1,-8,16,4,0,539,1,0,0,1,1242,0,31,1.0
26021,0,0,63,51,4,0,368,8,0,2,3,1242,0,31,1.0
26022,1,1,-1,-3,4,0,219,0,0,0,1,1242,0,31,1.0
26024,0,0,-70,143,1,0,670,15,0,0,0,1244,1,15,0.0
26025,0,0,121,156,2,0,383,19,0,1,0,1244,1,15,1.0
26026,0,0,-91,48,2,0,269,10,0,4,0,1244,1,15,0.0
26027,0,0,136,-16,2,0,140,13,0,2,0,1244,1,15,1.0
26028,0,0,-85,171,2,0,106,19,0,3,0,1244,1,15,0.0
26029,0,0,136,33,2,0,9,13,0,2,0,1244,1,15,1.0
26030,0,0,-220,115,3,0,637,24,1,3,2,1244,1,15,0.0
26031,0,0,100,139,3,0,502,17,0,1,0,1244,1,15,0.0
26032,0,0,-70,250,3,0,289,25,1,0,2,1244,1,15,0.0
26033,0,0,-42,72,3,0,3,8,0,4,3,1244,1,15,0.0
26034,1,1,0,0,3,0,0,0,0,0,1,1244,1,15,0.0
26035,5,0,-119,-23,4,0,630,12,0,4,0,1244,1,15,1.0
26036,5,0,-48,104,1,0,639,11,0,0,3,1246,1,20,1.0
26037,0,0,-158,104,1,0,527,18,0,4,0,1246,1,20,1.0
26039,1,1,0,0,1,0,393,0,0,0,1,1246,1,20,1.0
26040,0,0,-91,38,1,0,320,9,0,4,0,1246,1,20,0.0
26042,0,0,-91,44,1,0,0,10,0,4,0,1246,1,20,0.0
26043,0,0,-70,115,2,0,673,13,0,4,3,1246,1,20,0.0
26044,8,2,0,0,2,0,244,0,0,0,1,1246,1,20,1.0
26045,0,0,-119,177,3,0,516,21,0,3,0,1246,1,20,0.0
26046,0,0,-113,177,3,0,409,20,0,3,0,1246,1,20,0.0
26047,1,1,-12,31,1,0,647,3,0,0,1,1249,0,8,0.0
26048,0,0,-42,124,1,0,630,13,0,0,3,1249,0,8,0.0
26049,0,0,132,177,1,0,482,22,0,1,0,1249,0,8,0.0
26052,1,1,-21,25,1,0,220,3,0,0,1,1249,0,8,0.0
26053,0,0,44,42,1,0,163,6,0,0,3,1249,0,8,0.0
26054,11,2,0,0,1,0,48,0,0,0,1,1249,0,8,1.0
26055,0,0,-12,113,1,0,5,11,0,0,3,1249,0,8,0.0
26056,0,0,102,124,2,0,501,16,0,1,0,1249,0,8,0.0
26058,0,0,-115,158,3,0,388,19,0,3,0,1249,0,8,1.0
26059,0,0,-124,100,3,0,333,15,0,4,0,1249,0,8,0.0
26061,0,0,121,21,1,0,631,12,0,2,0,1252,1,0,1.0
26063,5,0,63,66,1,0,300,9,0,2,3,1252,1,0,0.0
26064,1,1,0,0,1,0,296,0,0,0,1,1252,1,0,0.0
26065,0,0,-21,205,1,0,245,20,0,0,0,1252,1,0,1.0
26066,0,0,-91,149,1,0,172,17,0,3,0,1252,1,0,0.0
26069,0,0,136,21,2,0,698,13,0,2,0,1252,1,0,0.0
26070,13,3,0,0,2,0,579,0,0,0,1,1252,1,0,0.0
26071,0,0,93,104,2,0,551,13,0,2,0,1252,1,0,0.0
26073,0,0,-12,72,2,0,389,7,0,0,3,1252,1,0,1.0
26076,0,0,130,-23,2,0,10,13,0,2,0,1252,1,0,1.0
26077,0,0,-91,323,2,0,0,33,1,0,2,1252,1,0,0.0
26078,0,0,14,55,3,0,519,5,0,0,3,1252,1,0,0.0
26079,0,0,78,115,3,0,477,13,0,2,3,1252,1,0,1.0
26080,0,0,-85,44,3,0,284,9,0,4,0,1252,1,0,0.0
26082,0,0,-242,21,3,0,139,24,1,4,5,1252,1,0,0.0
26083,0,0,-57,132,3,0,117,14,0,0,3,1252,1,0,1.0
26084,0,0,78,111,3,0,84,13,0,2,3,1252,1,0,1.0
26085,2,1,0,0,3,0,5,0,0,0,1,1252,1,0,0.0
26086,0,0,115,143,4,0,686,18,0,1,0,1252,1,0,0.0
26087,0,0,63,201,4,0,580,21,0,0,0,1252,1,0,0.0
26088,0,0,-158,-3,4,0,546,15,0,4,0,1252,1,0,0.0
26089,0,0,-143,93,4,0,452,17,0,4,0,1252,1,0,0.0
26090,0,0,130,121,4,0,427,17,0,1,0,1252,1,0,0.0
26091,0,0,-12,205,1,0,684,20,0,0,0,1254,1,13,0.0
26092,0,0,136,55,1,0,584,14,0,2,0,1254,1,13,0.0
26093,5,0,-158,61,1,0,481,16,0,4,0,1254,1,13,1.0
26094,0,0,100,222,1,0,397,24,1,1,2,1254,1,13,0.0
26095,0,0,-106,166,1,0,244,19,0,3,0,1254,1,13,0.0
26096,5,0,-76,-23,1,0,142,7,0,0,3,1254,1,13,1.0
26097,0,0,-177,188,1,0,30,25,1,3,2,1254,1,13,0.0
26098,0,0,-113,171,2,0,669,20,0,3,0,1254,1,13,0.0
26099,0,0,121,44,2,0,651,12,0,2,0,1254,1,13,0.0
26100,0,0,-48,66,2,0,268,8,0,4,3,1254,1,13,0.0
26101,0,0,-98,162,2,0,87,18,0,3,0,1254,1,13,0.0
26102,2,1,0,0,2,0,62,0,0,0,1,1254,1,13,0.0
26103,0,0,-12,162,3,0,703,16,0,0,0,1254,1,13,1.0
26104,0,0,130,44,3,0,574,13,0,2,0,1254,1,13,1.0
26105,5,0,57,44,3,0,534,7,0,0,3,1254,1,13,1.0
26106,5,0,-91,143,3,0,519,16,0,3,0,1254,1,13,1.0
26107,0,0,108,132,3,0,385,17,0,1,0,1254,1,13,1.0
26109,0,0,14,261,3,0,238,26,1,0,2,1254,1,13,0.0
26110,8,2,0,0,3,0,180,0,0,0,1,1254,1,13,1.0
26111,0,0,-106,16,3,0,51,10,0,4,0,1254,1,13,0.0
26114,0,0,121,166,4,0,262,20,0,1,0,1254,1,13,1.0
26116,0,0,1,222,4,0,93,22,0,0,0,1254,1,13,0.0
26117,5,0,-164,111,5,0,166,19,0,4,0,1254,1,13,1.0
26118,5,0,-57,27,5,0,96,6,0,0,3,1254,1,13,1.0
26119,0,0,136,149,1,0,465,20,0,1,0,1258,1,3,1.0
26120,0,0,130,27,1,0,391,13,0,2,0,1258,1,3,0.0
26121,0,0,-21,72,1,0,339,7,0,0,3,1258,1,3,0.0
26123,0,0,-171,139,1,0,131,22,0,3,0,1258,1,3,1.0
26124,0,0,130,100,2,0,414,16,0,1,0,1258,1,3,1.0
26125,8,2,0,0,2,0,354,0,0,0,1,1258,1,3,1.0
26126,0,0,130,-27,2,0,275,13,0,2,0,1258,1,3,0.0
26127,8,2,0,0,2,0,231,0,0,0,1,1258,1,3,1.0
26128,1,1,0,0,2,0,188,0,0,0,1,1258,1,3,0.0
26129,5,0,-6,128,2,0,144,12,0,0,3,1258,1,3,1.0
26130,1,1,0,0,2,0,107,0,0,0,1,1258,1,3,0.0
26131,2,1,0,0,3,0,569,0,0,0,1,1258,1,3,1.0
26132,0,0,-12,181,3,0,501,18,0,0,0,1258,1,3,1.0
26133,2,1,0,0,3,0,416,0,0,0,1,1258,1,3,1.0
26134,0,0,85,205,3,0,351,22,0,1,0,1258,1,3,1.0
26135,0,0,-128,222,3,0,176,25,1,3,2,1258,1,3,1.0
26136,0,0,85,149,3,0,40,17,0,1,0,1258,1,3,0.0
26137,0,0,-106,149,3,0,1,18,0,3,0,1258,1,3,1.0
26138,0,0,149,-3,4,0,113,14,0,2,0,1258,1,3,1.0
26140,1,1,0,0,1,0,616,0,0,0,1,1260,1,7,1.0
26141,0,0,115,244,2,0,667,26,1,1,2,1260,1,7,0.0
26142,1,1,0,0,2,0,465,0,0,0,1,1260,1,7,1.0
26143,0,0,136,216,2,0,104,25,1,1,2,1260,1,7,0.0
26144,5,0,8,93,2,0,82,9,0,0,3,1260,1,7,1.0
26145,0,0,-12,61,2,0,23,6,0,0,3,1260,1,7,0.0
26146,0,0,100,162,3,0,647,19,0,1,0,1260,1,7,1.0
26147,2,1,0,0,3,0,557,0,0,0,1,1260,1,7,0.0
26148,2,1,0,0,3,0,497,0,0,0,1,1260,1,7,0.0
26149,1,1,0,0,3,0,473,0,0,0,1,1260,1,7,1.0
26150,0,0,57,254,3,0,437,26,1,0,2,1260,1,7,0.0
26151,0,0,-70,61,3,0,375,9,0,4,3,1260,1,7,0.0
26152,0,0,171,5,3,0,329,17,0,2,0,1260,1,7,1.0
26153,0,0,-27,143,3,0,262,14,0,0,0,1260,1,7,0.0
26154,5,0,35,61,3,0,217,7,0,0,3,1260,1,7,1.0
26155,0,0,108,132,3,0,188,17,0,1,0,1260,1,7,0.0
26156,0,0,1,209,4,0,691,20,0,0,0,1260,1,7,0.0
26157,0,0,20,267,4,0,566,26,1,0,2,1260,1,7,0.0
26158,0,0,171,214,1,0,576,27,1,1,2,1262,0,10,1.0
26159,0,0,147,132,1,0,390,19,0,1,0,1262,0,10,1.0
26160,0,0,138,154,1,0,302,20,0,1,0,1262,0,10,1.0
26161,0,0,-109,218,1,0,62,24,1,3,2,1262,0,10,0.0
26163,0,0,123,465,1,0,0,48,1,5,6,1262,0,10,0.0
26164,0,0,44,12,2,0,145,4,0,0,3,1262,0,10,0.0
26166,0,0,-139,177,3,0,357,22,0,3,0,1262,0,10,1.0
26167,0,0,74,259,3,0,113,26,1,0,2,1262,0,10,0.0
26168,0,0,-59,12,3,0,51,6,0,0,3,1262,0,10,0.0
26169,1,1,27,5,3,0,46,2,0,0,1,1262,0,10,0.0
26170,0,0,-139,46,4,0,579,14,0,4,0,1262,0,10,0.0
26171,0,0,-72,166,4,0,249,18,0,3,0,1262,0,10,0.0
26172,0,0,175,68,4,0,217,18,0,2,0,1262,0,10,1.0
26174,1,1,0,0,4,0,79,0,0,0,1,1262,0,10,0.0
26175,0,0,44,16,4,0,75,4,0,0,3,1262,0,10,0.0
26176,0,0,-117,218,4,0,51,24,1,3,2,1262,0,10,0.0
26178,0,0,-156,29,1,0,558,15,0,4,0,1263,0,0,1.0
