shot_id,action_type,combined_shot_type,loc_x,loc_y,period,playoffs,time_remaining,shot_distance,shot_type,shot_zone_area,shot_zone_basic,game_date,home_away,opponent,target
23922,0,0,-61,203,1,0,108,21,0,0,0,472,0,1,
23928,0,0,128,38,1,0,284,13,0,2,0,473,1,4,
23940,2,1,0,0,1,0,69,0,0,0,1,476,0,16,
23944,5,0,18,42,2,0,0,4,0,0,3,476,0,16,
23945,1,1,0,0,3,0,69,0,0,0,1,476,0,16,
23951,0,0,162,-12,4,0,164,16,0,2,0,476,0,16,
23966,0,0,-94,5,1,0,105,9,0,4,0,479,0,14,
23970,0,0,31,42,2,0,347,5,0,0,3,479,0,14,
23971,0,0,121,164,3,0,329,20,0,1,0,479,0,14,
23976,2,1,0,0,1,0,29,0,0,0,1,481,0,7,
23980,0,0,145,85,3,0,313,16,0,2,0,481,0,7,
23987,8,2,0,0,1,0,157,0,0,0,1,483,0,20,
23988,0,0,-162,55,2,0,698,17,0,4,0,483,0,20,
23993,0,0,164,196,3,0,163,25,1,1,2,483,0,20,
23997,0,0,0,61,4,0,112,6,0,0,3,483,0,20,
23998,0,0,78,244,4,0,77,25,1,0,2,483,0,20,
23999,12,2,0,0,4,0,20,0,0,0,1,483,0,20,
24010,2,1,0,0,2,0,529,0,0,0,1,486,1,14,
24015,2,1,0,0,1,0,139,0,0,0,1,488,1,0,
24023,0,0,-68,250,2,0,142,25,1,0,2,490,1,17,
24033,0,0,-151,3,3,0,94,15,0,4,0,493,1,5,
24046,2,1,0,0,3,0,227,0,0,0,1,494,0,9,
24060,0,0,147,192,2,0,177,24,1,1,2,500,1,1,
24062,0,0,-12,104,3,0,158,10,0,0,3,500,1,1,
24065,2,1,0,0,1,0,28,0,0,0,1,502,1,13,
24070,13,3,0,0,4,0,439,0,0,0,1,502,1,13,
24071,0,0,-33,297,4,0,395,29,1,0,2,502,1,13,
24073,0,0,-8,53,2,0,403,5,0,0,3,504,0,3,
24079,0,0,115,216,4,0,444,24,1,1,2,504,0,3,
24082,8,2,0,0,1,0,86,0,0,0,1,505,0,4,
24084,0,0,192,166,2,0,538,25,1,1,2,505,0,4,
24089,0,0,173,179,3,0,85,24,1,1,2,505,0,4,
24094,0,0,20,257,2,0,700,25,1,0,2,507,1,3,
24100,0,0,-188,162,2,0,284,24,1,3,2,510,0,6,
24105,0,0,-109,151,1,0,3,18,0,3,0,511,1,25,
24106,0,0,-51,70,1,0,0,8,0,4,3,511,1,25,
24108,2,1,0,0,2,0,556,0,0,0,1,511,1,25,
24111,8,2,0,0,2,0,302,0,0,0,1,511,1,25,
24120,1,1,34,35,2,0,497,4,0,0,3,513,0,19,
24125,5,0,-121,48,2,0,192,13,0,4,0,513,0,19,
24134,2,1,0,0,2,0,251,0,0,0,1,515,0,28,
24140,0,0,-1,201,2,0,692,20,0,0,0,516,0,23,
24151,0,0,76,151,2,0,308,16,0,1,0,518,0,17,
24153,0,0,-145,237,2,0,122,27,1,3,2,518,0,17,
24154,1,1,0,0,4,0,589,0,0,0,1,518,0,17,
24161,0,0,121,220,2,0,486,25,1,1,2,521,1,31,
24166,0,0,203,143,4,0,639,24,1,1,2,521,1,31,
24170,2,1,0,0,1,0,0,0,0,0,1,523,1,1,
24176,0,0,63,21,4,0,244,6,0,0,3,523,1,1,
24182,12,2,0,0,2,0,490,0,0,0,1,524,0,8,
24188,0,0,-12,252,4,0,339,25,1,0,2,524,0,8,
24190,0,0,-220,117,3,0,160,24,1,3,2,526,0,0,
24201,8,2,0,0,2,0,485,0,0,0,1,527,0,10,
24211,5,0,-139,98,1,0,50,17,0,4,0,530,1,10,
24215,2,1,0,0,2,0,313,0,0,0,1,530,1,10,
24216,8,2,0,0,3,0,69,0,0,0,1,530,1,10,
24219,0,0,-136,83,1,0,360,15,0,4,0,532,1,6,
24222,2,1,0,0,1,0,66,0,0,0,1,532,1,6,
24240,8,2,0,0,1,0,395,0,0,0,1,824,1,2,
24243,0,0,-106,188,1,0,185,21,0,3,0,824,1,2,
24245,0,0,-87,242,2,0,301,25,1,3,2,824,1,2,
24251,0,0,-115,121,3,0,2,16,0,3,0,824,1,2,
24256,11,2,0,0,4,0,146,0,0,0,1,824,1,2,
24258,0,0,102,-16,1,0,666,10,0,2,0,826,1,6,
24261,0,0,68,186,1,0,238,19,0,1,0,826,1,6,
24263,0,0,205,-16,2,0,425,20,0,2,0,826,1,6,
24264,0,0,-113,179,2,0,361,21,0,3,0,826,1,6,
24266,0,0,147,16,2,0,68,14,0,2,0,826,1,6,
24273,0,0,-111,156,1,0,155,19,0,3,0,827,0,0,
24278,0,0,136,12,2,0,186,13,0,2,0,827,0,0,
24289,8,2,0,0,1,0,486,0,0,0,1,829,0,4,
24292,0,0,171,184,2,0,677,25,1,1,2,829,0,4,
24293,0,0,158,63,2,0,562,17,0,2,0,829,0,4,
24298,8,2,0,0,3,0,464,0,0,0,1,829,0,4,
24299,0,0,-12,78,3,0,265,7,0,0,3,829,0,4,
24303,2,1,0,0,4,0,15,0,0,0,1,829,0,4,
24304,0,0,31,201,1,0,514,20,0,0,0,830,0,7,
24305,0,0,-115,179,1,0,497,21,0,3,0,830,0,7,
24329,0,0,126,128,2,0,151,17,0,1,0,833,1,14,
24341,0,0,175,14,1,0,307,17,0,2,0,835,1,22,
24345,2,1,0,0,2,0,560,0,0,0,1,835,1,22,
24353,0,0,-119,-1,2,0,579,11,0,4,0,836,1,10,
24358,8,2,0,0,2,0,205,0,0,0,1,836,1,10,
24364,2,1,-12,25,4,0,446,2,0,0,1,836,1,10,
24367,0,0,70,130,1,0,479,14,0,0,3,838,1,0,
24370,2,1,20,21,2,0,256,2,0,0,1,838,1,0,
24377,0,0,115,154,3,0,216,19,0,1,0,838,1,0,
24380,0,0,-143,91,4,0,567,16,0,4,0,838,1,0,
24381,0,0,115,-5,4,0,520,11,0,2,0,838,1,0,
24387,0,0,231,-1,1,0,211,23,1,2,4,840,0,13,
24391,0,0,-149,81,2,0,521,16,0,4,0,840,0,13,
24409,8,2,0,0,2,0,237,0,0,0,1,841,0,4,
24413,0,0,-124,27,3,0,195,12,0,4,0,841,0,4,
24416,0,0,-182,27,4,0,148,18,0,4,0,841,0,4,
24427,1,1,8,10,2,0,90,1,0,0,1,842,0,31,
24439,0,0,-42,261,4,0,29,26,1,0,2,842,0,31,
24443,0,0,-171,93,2,0,708,19,0,4,0,844,0,9,
24448,0,0,158,145,1,0,540,21,0,1,0,845,1,9,
24454,12,2,0,0,4,0,650,0,0,0,1,845,1,9,
24455,0,0,-98,-8,4,0,459,9,0,4,0,845,1,9,
24461,0,0,-21,57,1,0,16,6,0,0,3,847,1,2,
24464,0,0,-158,128,2,0,358,20,0,3,0,847,1,2,
24468,0,0,-98,128,2,0,2,16,0,3,0,847,1,2,
24469,0,0,35,53,3,0,672,6,0,0,3,847,1,2,
24501,0,0,-143,63,3,0,208,15,0,4,0,850,1,1,
24508,0,0,-143,-8,1,0,201,14,0,4,0,852,1,13,
24519,0,0,29,201,4,0,525,20,0,0,0,852,1,13,
24520,11,2,0,0,4,0,345,0,0,0,1,852,1,13,
24538,1,1,0,0,1,0,664,0,0,0,1,856,0,9,
24540,2,1,0,0,2,0,212,0,0,0,1,856,0,9,
24550,0,0,-171,-8,3,0,151,17,0,4,0,857,1,9,
24552,0,0,-63,25,4,0,705,6,0,0,3,857,1,9,
24561,0,0,-42,78,1,0,297,8,0,0,3,859,1,8,
24577,13,3,0,0,2,0,294,0,0,0,1,861,0,3,
24579,0,0,121,10,2,0,22,12,0,2,0,861,0,3,
24580,0,0,136,10,3,0,633,13,0,2,0,861,0,3,
24582,0,0,-158,3,3,0,21,15,0,4,0,861,0,3,
24591,5,0,147,3,1,0,609,14,0,2,0,863,0,7,
24592,0,0,-147,156,1,0,422,21,0,3,0,863,0,7,
24599,5,0,1,184,4,0,349,18,0,0,0,863,0,7,
24602,0,0,233,63,4,0,81,24,1,2,4,863,0,7,
24606,0,0,162,104,2,0,664,19,0,2,0,865,0,23,
24617,0,0,-96,68,1,0,193,11,0,4,0,866,0,15,
24619,5,0,132,-3,1,0,133,13,0,2,0,866,0,15,
24630,0,0,96,276,4,0,37,29,1,1,2,866,0,15,
24633,12,2,0,0,1,0,579,0,0,0,1,868,0,16,
24634,5,0,63,-3,1,0,332,6,0,0,3,868,0,16,
24638,0,0,-179,12,2,0,249,17,0,4,0,868,0,16,
24641,0,0,171,181,3,0,471,24,1,1,2,868,0,16,
24644,0,0,-57,143,3,0,347,15,0,0,0,868,0,16,
24645,12,2,0,0,3,0,163,0,0,0,1,868,0,16,
24656,0,0,117,115,1,0,645,16,0,1,0,869,0,10,
24661,0,0,-158,-16,1,0,31,15,0,4,0,869,0,10,
24663,2,1,0,0,3,0,342,0,0,0,1,869,0,10,
24667,0,0,143,149,3,0,178,20,0,1,0,869,0,10,
24669,2,1,0,0,4,0,262,0,0,0,1,869,0,10,
24682,0,0,-27,201,3,0,450,20,0,0,0,871,1,1,
24698,0,0,-113,42,1,0,136,12,0,4,0,873,1,3,
24699,2,1,0,0,1,0,57,0,0,0,1,873,1,3,
24702,0,0,121,14,2,0,332,12,0,2,0,873,1,3,
24703,1,1,0,0,2,0,273,0,0,0,1,873,1,3,
24717,0,0,-143,141,1,0,135,20,0,3,0,875,1,20,
24724,8,2,0,0,3,0,355,0,0,0,1,875,1,20,
24731,0,0,-113,-1,1,0,541,11,0,4,0,876,1,31,
24737,0,0,-63,46,2,0,403,7,0,0,3,876,1,31,
24740,1,1,44,53,2,0,214,6,0,0,3,876,1,31,
24743,0,0,70,78,3,0,454,10,0,2,3,876,1,31,
24744,8,2,0,0,3,0,440,0,0,0,1,876,1,31,
24755,1,1,0,0,2,0,168,0,0,0,1,880,0,1,
24757,0,0,-113,87,3,0,664,14,0,4,0,880,0,1,
24765,1,1,0,0,4,0,69,0,0,0,1,880,0,1,
24766,0,0,143,-23,4,0,24,14,0,2,0,880,0,1,
24776,2,1,0,0,3,0,571,0,0,0,1,881,1,8,
24787,11,2,0,0,3,0,590,0,0,0,1,883,1,4,
24789,18,4,100,25,3,0,338,10,0,2,0,883,1,4,
24791,0,0,130,272,4,0,377,30,1,1,2,883,1,4,
24792,0,0,1,106,4,0,226,10,0,0,3,883,1,4,
24804,0,0,-27,349,3,0,0,35,1,0,2,884,1,6,
24812,0,0,-128,130,2,0,431,18,0,3,0,885,0,3,
24816,0,0,1,63,3,0,519,6,0,0,3,885,0,3,
24817,0,0,35,81,3,0,347,8,0,0,3,885,0,3,
24820,5,0,-85,10,3,0,6,8,0,4,0,885,0,3,
24828,0,0,8,151,1,0,239,15,0,0,0,887,1,7,
24832,0,0,130,-18,2,0,303,13,0,2,0,887,1,7,
24836,0,0,57,102,3,0,441,11,0,0,3,887,1,7,
24842,2,1,0,0,1,0,495,0,0,0,1,889,1,13,
24846,0,0,57,3,1,0,67,5,0,0,3,889,1,13,
24847,0,0,158,3,1,0,6,15,0,2,0,889,1,13,
24848,8,2,0,0,2,0,637,0,0,0,1,889,1,13,
24851,2,1,0,0,2,0,212,0,0,0,1,889,1,13,
24855,2,1,0,0,3,0,428,0,0,0,1,889,1,13,
24856,0,0,-128,-1,3,0,354,12,0,4,0,889,1,13,
24871,1,1,0,0,2,0,251,0,0,0,1,891,0,5,
24874,0,0,8,104,3,0,470,10,0,0,3,891,0,5,
24877,0,0,42,222,4,0,605,22,0,0,0,891,0,5,
24889,0,0,-199,-14,3,0,606,19,0,4,0,895,0,6,
24897,0,0,-63,113,2,0,447,12,0,0,3,897,1,31,
24899,2,1,0,0,2,0,157,0,0,0,1,897,1,31,
24908,0,0,-134,-1,1,0,707,13,0,4,0,898,0,8,
24913,2,1,0,0,4,0,706,0,0,0,1,898,0,8,
24923,0,0,-21,53,5,0,95,5,0,0,3,898,0,8,
24933,0,0,143,0,3,0,245,14,0,2,0,899,0,5,
24971,0,0,-143,102,1,0,125,17,0,4,0,907,1,5,
24973,8,2,0,0,2,0,514,0,0,0,1,907,1,5,
24993,1,1,0,0,3,0,356,0,0,0,1,910,0,13,
24998,1,1,0,0,4,0,251,0,0,0,1,910,0,13,
25000,11,2,0,0,1,0,400,0,0,0,1,911,1,10,
25001,11,2,0,0,1,0,333,0,0,0,1,911,1,10,
25002,0,0,-164,141,1,0,145,21,0,3,0,911,1,10,
25003,8,2,0,0,2,0,334,0,0,0,1,911,1,10,
25009,0,0,158,-12,4,0,598,15,0,2,0,911,1,10,
25024,0,0,-119,-8,2,0,74,11,0,4,0,1123,1,8,
25026,0,0,-104,113,3,0,49,15,0,4,0,1123,1,8,
25027,8,2,0,0,4,0,709,0,0,0,1,1123,1,8,
25034,0,0,89,18,2,0,707,9,0,2,0,1125,1,5,
25050,0,0,175,8,1,0,103,17,0,2,0,1127,1,16,
25057,0,0,233,-1,3,0,45,23,1,2,4,1127,1,16,
25067,5,0,-104,96,2,0,120,14,0,4,0,1129,1,25,
25075,0,0,123,207,1,0,592,24,1,1,2,1130,0,3,
25081,0,0,-113,156,2,0,203,19,0,3,0,1130,0,3,
25085,0,0,-126,149,3,0,564,19,0,3,0,1130,0,3,
25093,0,0,149,61,1,0,636,16,0,2,0,1133,0,31,
25097,0,0,115,130,2,0,497,17,0,1,0,1133,0,31,
25103,0,0,-203,27,4,0,587,20,0,4,0,1133,0,31,
25104,1,1,5,1,4,0,224,0,0,0,1,1133,0,31,
25109,0,0,-141,171,1,0,98,22,0,3,0,1134,1,17,
25112,5,0,25,89,2,0,354,9,0,0,3,1134,1,17,
25113,0,0,46,254,2,0,327,25,1,0,2,1134,1,17,
25114,0,0,46,115,2,0,270,12,0,0,3,1134,1,17,
25119,0,0,-40,44,3,0,588,5,0,0,3,1134,1,17,
25121,0,0,-46,104,3,0,493,11,0,0,3,1134,1,17,
25122,5,0,-3,128,3,0,267,12,0,0,3,1134,1,17,
25124,2,1,0,0,3,0,191,0,0,0,1,1134,1,17,
25131,0,0,-156,93,1,0,304,18,0,4,0,1136,1,9,
25134,5,0,-46,93,1,0,88,10,0,0,3,1136,1,9,
25144,0,0,-104,31,1,0,250,10,0,4,0,1138,0,29,
25147,2,1,0,0,2,0,435,0,0,0,1,1138,0,29,
25148,1,1,0,0,2,0,203,0,0,0,1,1138,0,29,
25149,0,0,-31,130,2,0,77,13,0,0,3,1138,0,29,
25155,1,1,0,0,3,0,153,0,0,0,1,1138,0,29,
25169,5,0,100,158,2,0,479,18,0,1,0,1139,0,7,
25177,2,1,0,0,4,0,600,0,0,0,1,1139,0,7,
25178,0,0,-74,158,4,0,427,17,0,3,0,1139,0,7,
25179,0,0,-197,113,4,0,358,22,0,4,0,1139,0,7,
25180,2,1,0,0,4,0,318,0,0,0,1,1139,0,7,
25191,2,1,0,0,1,0,4,0,0,0,1,1141,0,19,
25199,0,0,-68,89,4,0,634,11,0,4,3,1141,0,19,
25232,1,1,16,48,3,0,351,5,0,0,3,1147,1,0,
25241,0,0,42,205,1,0,442,20,0,0,0,1149,1,10,
25242,5,0,35,61,1,0,215,7,0,0,3,1149,1,10,
25243,0,0,27,44,1,0,124,5,0,0,3,1149,1,10,
25246,0,0,-12,83,2,0,680,8,0,0,3,1149,1,10,
25259,2,1,0,0,4,0,351,0,0,0,1,1149,1,10,
25265,2,1,0,0,1,0,173,0,0,0,1,1151,1,1,
25278,2,1,0,0,1,0,626,0,0,0,1,1157,0,9,
25280,0,0,-59,46,1,0,377,7,0,0,3,1157,0,9,
25284,0,0,-89,186,1,0,30,20,0,3,0,1157,0,9,
25286,2,1,0,0,2,0,317,0,0,0,1,1157,0,9,
25288,0,0,-7,58,2,0,80,5,0,0,3,1157,0,9,
25318,8,2,0,0,3,0,489,0,0,0,1,1158,1,9,
25330,2,1,0,0,1,0,40,0,0,0,1,1160,1,22,
25333,0,0,-27,254,2,0,298,25,1,0,2,1160,1,22,
25339,0,0,-106,222,4,0,698,24,1,3,2,1160,1,22,
25340,2,1,0,0,4,0,618,0,0,0,1,1160,1,22,
25346,0,0,74,244,1,0,427,25,1,0,2,1161,0,13,
25349,5,0,0,0,1,0,192,0,0,0,1,1161,0,13,
25351,0,0,-119,233,1,0,107,26,1,3,2,1161,0,13,
25361,2,1,0,0,4,0,34,0,0,0,1,1161,0,13,
25366,0,0,-220,10,1,0,241,22,1,4,5,1163,1,4,
25368,8,2,0,0,1,0,57,0,0,0,1,1163,1,4,
25369,0,0,35,254,2,0,678,25,1,0,2,1163,1,4,
25370,13,3,0,0,2,0,328,0,0,0,1,1163,1,4,
25375,0,0,-128,317,2,0,4,34,1,3,2,1163,1,4,
25376,2,1,0,0,3,0,632,0,0,0,1,1163,1,4,
25377,0,0,-205,162,3,0,353,26,1,3,2,1163,1,4,
25379,0,0,-177,139,3,0,55,22,0,3,0,1163,1,4,
25382,1,1,0,0,1,0,287,0,0,0,1,1165,0,26,
25386,1,1,0,0,2,0,565,0,0,0,1,1165,0,26,
25389,1,1,0,0,2,0,137,0,0,0,1,1165,0,26,
25399,0,0,102,134,1,0,630,16,0,1,0,1167,0,14,
25400,8,2,1,3,1,0,584,0,0,0,1,1167,0,14,
25401,5,0,53,27,1,0,517,5,0,0,3,1167,0,14,
25407,0,0,53,21,3,0,657,5,0,0,3,1167,0,14,
25409,0,0,-61,21,3,0,417,6,0,0,3,1167,0,14,
25412,1,1,-3,27,4,0,696,2,0,0,1,1167,0,14,
25416,0,0,-25,55,4,0,223,6,0,0,3,1167,0,14,
25418,0,0,85,186,1,0,700,20,0,1,0,1168,0,7,
25423,0,0,164,96,1,0,61,19,0,2,0,1168,0,7,
25436,0,0,-6,222,1,0,574,22,0,0,0,1170,1,13,
25439,0,0,-98,254,1,0,203,27,1,3,2,1170,1,13,
25442,0,0,130,216,2,0,91,25,1,1,2,1170,1,13,
25445,11,2,0,0,3,0,573,0,0,0,1,1170,1,13,
25446,0,0,130,139,3,0,506,19,0,1,0,1170,1,13,
25453,0,0,130,89,4,0,4,15,0,2,0,1170,1,13,
25456,1,1,0,0,1,0,373,0,0,0,1,1172,1,23,
25458,13,3,0,0,1,0,180,0,0,0,1,1172,1,23,
25460,0,0,-48,201,1,0,85,20,0,0,0,1172,1,23,
25461,0,0,149,21,2,0,380,15,0,2,0,1172,1,23,
25468,5,0,-12,156,4,0,380,15,0,0,0,1172,1,23,
25470,0,0,78,235,1,0,482,24,1,1,2,1175,1,5,
25471,0,0,51,-5,1,0,356,5,0,0,3,1175,1,5,
25482,0,0,-128,175,3,0,293,21,0,3,0,1175,1,5,
25501,12,2,0,0,4,0,511,0,0,0,1,1177,0,6,
25504,2,1,0,0,4,0,300,0,0,0,1,1177,0,6,
25515,0,0,-171,16,1,0,261,17,0,4,0,1181,1,26,
25518,0,0,108,171,2,0,356,20,0,1,0,1181,1,26,
25528,0,0,117,156,1,0,465,19,0,1,0,1183,0,2,
25533,0,0,-100,119,2,0,407,15,0,4,0,1183,0,2,
25543,0,0,-87,51,4,0,603,10,0,4,0,1183,0,2,
25548,0,0,-100,0,4,0,148,10,0,4,0,1183,0,2,
25564,0,0,143,-5,1,0,452,14,0,2,0,1188,1,6,
25572,2,1,0,0,1,0,538,0,0,0,1,1191,1,4,
25576,0,0,-132,224,2,0,325,26,1,3,2,1191,1,4,
25577,13,3,0,0,2,0,315,0,0,0,1,1191,1,4,
25587,0,0,-104,242,4,0,567,26,1,3,2,1191,1,4,
25591,0,0,-14,115,4,0,99,11,0,0,3,1191,1,4,
25596,0,0,-81,21,1,0,217,8,0,4,0,1193,1,7,
25598,0,0,40,70,2,0,329,8,0,0,3,1193,1,7,
25617,0,0,-128,218,3,0,260,25,1,3,2,1199,0,24,
25618,12,2,0,0,3,0,222,0,0,0,1,1199,0,24,
25620,0,0,70,89,3,0,43,11,0,2,3,1199,0,24,
25623,0,0,61,220,1,0,682,22,0,0,0,1200,0,22,
25626,0,0,-147,-5,2,0,454,14,0,4,0,1200,0,22,
25628,0,0,128,44,2,0,383,13,0,2,0,1200,0,22,
25633,1,1,0,0,3,0,108,0,0,0,1,1200,0,22,
25637,0,0,-126,169,4,0,438,21,0,3,0,1200,0,22,
25644,0,0,40,18,2,0,667,4,0,0,3,1202,0,16,
25662,0,0,162,85,4,0,269,18,0,2,0,1204,0,15,
25663,1,1,-12,5,4,0,233,1,0,0,1,1204,0,15,
25673,5,0,44,63,3,0,482,7,0,0,3,1206,0,28,
25678,0,0,149,106,3,0,39,18,0,2,0,1206,0,28,
25685,0,0,59,199,4,0,8,20,0,0,0,1206,0,28,
25691,0,0,48,12,1,0,224,4,0,0,3,1207,0,23,
25706,0,0,55,143,4,0,246,15,0,0,0,1207,0,23,
25707,0,0,-59,104,4,0,5,11,0,0,3,1207,0,23,
25723,0,0,-104,188,1,0,529,21,0,3,0,1211,1,2,
25725,0,0,132,216,1,0,345,25,1,1,2,1211,1,2,
25735,2,1,0,0,4,0,666,0,0,0,1,1211,1,2,
25740,0,0,-143,-14,2,0,146,14,0,4,0,1213,0,5,
25759,0,0,136,115,3,0,625,17,0,1,0,1214,1,31,
25761,5,0,-85,27,3,0,358,8,0,4,0,1214,1,31,
25769,0,0,-134,222,4,0,52,25,1,3,2,1214,1,31,
25774,0,0,35,100,1,0,325,10,0,0,3,1216,1,14,
25779,2,1,0,0,2,0,116,0,0,0,1,1216,1,14,
25781,0,0,93,156,3,0,489,18,0,1,0,1216,1,14,
25784,11,2,0,0,4,0,361,0,0,0,1,1216,1,14,
25790,8,2,0,0,1,0,0,0,0,0,1,1218,1,21,
25796,0,0,-6,171,4,0,373,17,0,0,0,1218,1,21,
25816,0,0,154,-10,1,0,221,15,0,2,0,1222,0,8,
25847,0,0,-27,93,4,0,484,9,0,0,3,1225,1,3,
25850,0,0,-21,72,4,0,343,7,0,0,3,1225,1,3,
25852,5,0,-27,55,4,0,191,6,0,0,3,1225,1,3,
25856,0,0,226,31,1,0,492,22,1,2,4,1226,0,4,
25866,0,0,-42,190,3,0,561,19,0,0,0,1226,0,4,
25867,2,1,0,0,3,0,284,0,0,0,1,1226,0,4,
25868,0,0,169,31,3,0,188,17,0,2,0,1226,0,4,
25869,1,1,0,0,3,0,159,0,0,0,1,1226,0,4,
25877,2,1,1,-3,1,0,523,0,0,0,1,1229,0,25,
25878,0,0,-143,-33,1,0,228,14,0,4,0,1229,0,25,
25890,1,1,0,0,2,0,621,0,0,0,1,1230,0,17,
25898,12,2,0,0,3,0,322,0,0,0,1,1230,0,17,
25899,0,0,156,21,4,0,699,15,0,2,0,1230,0,17,
25906,11,2,0,0,1,0,602,0,0,0,1,1232,0,20,
25907,2,1,0,0,1,0,576,0,0,0,1,1232,0,20,
25915,11,2,0,0,2,0,109,0,0,0,1,1232,0,20,
25932,2,1,0,0,1,0,331,0,0,0,1,1233,0,21,
25939,0,0,-169,130,2,0,534,21,0,3,0,1233,0,21,
25946,2,1,0,0,3,0,430,0,0,0,1,1233,0,21,
25951,2,1,0,0,4,0,148,0,0,0,1,1233,0,21,
25959,1,1,0,0,1,0,73,0,0,0,1,1235,1,8,
25961,0,0,78,233,1,0,26,24,1,1,2,1235,1,8,
25964,13,3,0,0,3,0,521,0,0,0,1,1235,1,8,
25969,0,0,-164,-3,4,0,699,16,0,4,0,1235,1,8,
25980,0,0,130,93,3,0,572,15,0,2,0,1237,1,1,
25986,0,0,-40,8,1,0,578,4,0,0,3,1239,0,3,
25992,0,0,74,93,1,0,1,11,0,2,3,1239,0,3,
25998,0,0,59,53,3,0,669,7,0,0,3,1239,0,3,
26000,13,3,0,0,3,0,41,0,0,0,1,1239,0,3,
26006,0,0,-139,-3,1,0,311,13,0,4,0,1242,0,31,
26009,0,0,-44,1,1,0,197,4,0,0,3,1242,0,31,
26016,1,1,-1,1,3,0,493,0,0,0,1,1242,0,31,
26023,8,2,-1,-3,4,0,123,0,0,0,1,1242,0,31,
26038,1,1,0,0,1,0,507,0,0,0,1,1246,1,20,
26041,0,0,20,76,1,0,271,7,0,0,3,1246,1,20,
26050,0,0,81,93,1,0,434,12,0,2,0,1249,0,8,
26051,8,2,0,0,1,0,388,0,0,0,1,1249,0,8,
26057,0,0,102,158,2,0,467,18,0,1,0,1249,0,8,
26060,0,0,1,295,3,0,0,29,1,0,2,1249,0,8,
26062,0,0,1,115,1,0,411,11,0,0,3,1252,1,0,
26067,8,2,0,0,1,0,147,0,0,0,1,1252,1,0,
26068,0,0,-128,-10,1,0,41,12,0,4,0,1252,1,0,
26072,0,0,63,166,2,0,467,17,0,1,0,1252,1,0,
26074,5,0,100,-3,2,0,346,10,0,2,0,1252,1,0,
26075,0,0,-158,205,2,0,122,25,1,3,2,1252,1,0,
26081,2,1,0,0,3,0,265,0,0,0,1,1252,1,0,
26108,2,1,0,0,3,0,314,0,0,0,1,1254,1,13,
26112,8,2,0,0,4,0,340,0,0,0,1,1254,1,13,
26113,0,0,-91,27,4,0,301,9,0,4,0,1254,1,13,
26115,18,4,1,48,4,0,129,4,0,0,3,1254,1,13,
26122,0,0,-128,5,1,0,246,12,0,4,0,1258,1,3,
26139,0,0,-149,233,4,0,79,27,1,3,2,1258,1,3,
26162,1,1,0,0,1,0,47,0,0,0,1,1262,0,10,
26165,0,0,-154,5,3,0,517,15,0,4,0,1262,0,10,
26173,0,0,74,201,4,0,189,21,0,1,0,1262,0,10,
26177,1,1,0,0,4,0,36,0,0,0,1,1262,0,10,
26179,0,0,1,254,1,0,444,25,1,0,2,1263,0,0,
26184,0,0,231,-3,2,0,0,23,1,2,4,1263,0,0,
26190,0,0,-149,87,4,0,586,17,0,4,0,1263,0,0,
26204,0,0,125,125,2,1,103,17,0,1,0,1631,1,5,
26205,0,0,102,527,2,1,0,53,1,5,6,1631,1,5,
26212,5,0,-46,74,3,1,207,8,0,4,3,1631,1,5,
26215,0,0,-166,101,4,1,212,19,0,4,0,1631,1,5,
26227,5,0,32,74,4,1,446,8,0,0,3,1635,1,5,
26232,2,1,0,0,1,1,476,0,0,0,1,1638,0,5,
26237,1,1,0,0,2,1,642,0,0,0,1,1638,0,5,
26246,3,0,-107,55,3,1,658,12,0,4,0,1638,0,5,
26248,2,1,0,0,3,1,431,0,0,0,1,1638,0,5,
26249,0,0,108,160,3,1,376,19,0,1,0,1638,0,5,
26260,1,1,0,0,2,1,307,0,0,0,1,1645,1,3,
26263,0,0,117,57,2,1,145,13,0,2,0,1645,1,3,
26267,21,2,0,0,3,1,481,0,0,0,1,1645,1,3,
26269,0,0,117,135,3,1,330,17,0,1,0,1645,1,3,
26271,2,1,0,0,3,1,228,0,0,0,1,1645,1,3,
26273,3,0,146,-15,3,1,30,14,0,2,0,1645,1,3,
26286,1,1,0,0,2,1,69,0,0,0,1,1647,1,3,
26297,0,0,56,53,1,1,449,7,0,0,3,1650,0,3,
26309,0,0,178,36,3,1,208,18,0,2,0,1650,0,3,
26313,0,0,148,0,4,1,697,14,0,2,0,1650,0,3,
26319,0,0,-94,156,1,1,589,18,0,3,0,1652,0,3,
26329,0,0,-31,104,3,1,701,10,0,0,3,1652,0,3,
26330,2,1,0,0,3,1,696,0,0,0,1,1652,0,3,
26333,0,0,-16,190,3,1,606,19,0,0,0,1652,0,3,
26361,12,2,-1,4,3,1,657,0,0,0,1,1658,0,0,
26366,1,1,3,0,3,1,302,0,0,0,1,1658,0,0,
26376,8,2,3,-6,4,1,398,0,0,0,1,1658,0,0,
26378,1,1,-1,-6,4,1,238,0,0,0,1,1658,0,0,
26382,0,0,-166,66,1,1,531,17,0,4,0,1660,0,0,
26389,0,0,-101,171,2,1,265,19,0,3,0,1660,0,0,
26391,0,0,-1,42,2,1,101,4,0,0,3,1660,0,0,
26401,3,0,-1,137,4,1,403,13,0,0,3,1660,0,0,
26415,0,0,-136,-8,2,1,155,13,0,4,0,1664,1,0,
